Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
563200,22386,JUMBO BAG PINK POLKADOT,1,2011-08-14 10:49:00,2.08,13838,United Kingdom,2.08
563351,21927,BLUE/CREAM STRIPE CUSHION COVER ,4,2011-08-15 14:17:00,1.25,16902,United Kingdom,5.0
563356,23173,REGENCY TEAPOT ROSES ,2,2011-08-15 14:44:00,9.95,16210,United Kingdom,19.9
563377,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-16 10:44:00,1.69,15002,United Kingdom,27.04
563404,22334,DINOSAUR PARTY BAG + STICKER SET,16,2011-08-16 11:04:00,1.65,16303,United Kingdom,26.4
563538,85163A,WHITE BAROQUE WALL CLOCK ,1,2011-08-17 11:48:00,12.75,17841,United Kingdom,12.75
563571,15056N,EDWARDIAN PARASOL NATURAL,1,2011-08-17 14:58:00,5.95,15541,United Kingdom,5.95
563685,23574,PACKING CHARGE,1,2011-08-18 12:26:00,7.5,14911,EIRE,7.5
563697,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-08-18 13:44:00,2.95,16813,United Kingdom,8.850000000000001
563699,22469,HEART OF WICKER SMALL,12,2011-08-18 13:47:00,1.65,13381,United Kingdom,19.799999999999997
563703,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-08-18 14:02:00,1.65,13273,United Kingdom,3.3
563706,35970,ZINC FOLKART SLEIGH BELLS,12,2011-08-18 14:48:00,1.69,14189,United Kingdom,20.28
563708,22379,RECYCLING BAG RETROSPOT ,5,2011-08-18 15:09:00,2.1,17001,United Kingdom,10.5
563733,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-08-18 17:57:00,1.95,18225,United Kingdom,15.6
563855,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-08-19 15:29:00,2.08,14709,United Kingdom,20.8
563909,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,3,2011-08-21 12:36:00,2.1,15701,United Kingdom,6.300000000000001
563935,20676,RED RETROSPOT BOWL,4,2011-08-21 16:24:00,1.25,15547,United Kingdom,5.0
563946,23350,ROLL WRAP VINTAGE SPOT ,12,2011-08-22 10:15:00,1.25,17527,United Kingdom,15.0
563952,22992,REVOLVER WOODEN RULER ,10,2011-08-22 10:44:00,1.95,15572,United Kingdom,19.5
564016,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-08-22 11:44:00,1.06,15712,United Kingdom,101.76
564049,21986,PACK OF 12 PINK POLKADOT TISSUES,3,2011-08-22 13:30:00,0.29,17585,United Kingdom,0.8699999999999999
564051,23081,GREEN METAL BOX ARMY SUPPLIES,2,2011-08-22 13:32:00,8.25,14265,Unspecified,16.5
564055,22865,HAND WARMER OWL DESIGN,12,2011-08-22 14:03:00,2.1,13933,United Kingdom,25.200000000000003
564060,22624,IVORY KITCHEN SCALES,1,2011-08-22 14:37:00,8.5,17073,United Kingdom,8.5
564061,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-22 14:38:00,1.25,14505,United Kingdom,15.0
564146,22633,HAND WARMER UNION JACK,96,2011-08-23 12:18:00,1.85,15838,United Kingdom,177.60000000000002
564162,22637,PIGGY BANK RETROSPOT ,4,2011-08-23 13:27:00,2.55,13481,United Kingdom,10.2
564173,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2011-08-23 14:23:00,4.15,12567,France,24.900000000000002
564181,22197,POPCORN HOLDER,12,2011-08-23 14:53:00,0.85,13862,United Kingdom,10.2
564182,84997D,CHILDRENS CUTLERY POLKADOT PINK,12,2011-08-23 14:55:00,4.15,17242,United Kingdom,49.800000000000004
564305,22083,PAPER CHAIN KIT RETROSPOT,12,2011-08-24 12:20:00,2.95,14875,United Kingdom,35.400000000000006
564311,85099B,JUMBO BAG RED RETROSPOT,200,2011-08-24 12:52:00,1.79,15769,United Kingdom,358.0
564322,21211,SET OF 72 SKULL PAPER  DOILIES,96,2011-08-24 13:23:00,1.25,13694,United Kingdom,120.0
564328,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-08-24 13:42:00,2.08,12662,Germany,20.8
564436,21629,SQUARE FLOOR CUSHION VINTAGE RED,2,2011-08-25 12:06:00,7.95,17841,United Kingdom,15.9
564471,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-08-25 12:26:00,0.65,12583,France,15.600000000000001
564635,85099B,JUMBO BAG RED RETROSPOT,20,2011-08-26 12:41:00,2.08,15615,United Kingdom,41.6
564670,22435,SET OF 9 HEART SHAPED BALLOONS,90,2011-08-26 15:44:00,1.06,12683,France,95.4
564721,23173,REGENCY TEAPOT ROSES ,6,2011-08-28 12:01:00,9.95,15095,United Kingdom,59.699999999999996
564724,22297,HEART IVORY TRELLIS SMALL,3,2011-08-28 12:16:00,1.25,15555,United Kingdom,3.75
564749,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-08-30 08:15:00,1.65,12708,Germany,19.799999999999997
564752,23127,FELTCRAFT GIRL NICOLE KIT,16,2011-08-30 10:07:00,4.95,16126,United Kingdom,79.2
564962,22575,METAL MERRY CHRISTMAS WREATH,1,2011-08-31 14:35:00,1.95,17777,United Kingdom,1.95
564976,84992,72 SWEETHEART FAIRY CAKE CASES,3,2011-08-31 15:49:00,0.55,17315,United Kingdom,1.6500000000000001
564995,21821,GLITTER STAR GARLAND WITH BELLS ,1,2011-08-31 16:09:00,3.75,16780,United Kingdom,3.75
565129,23236,STORAGE TIN VINTAGE DOILY ,1,2011-09-01 12:41:00,2.89,15719,United Kingdom,2.89
565201,22625,RED KITCHEN SCALES,2,2011-09-01 16:41:00,8.5,14907,United Kingdom,17.0
565224,21830,ASSORTED CREEPY CRAWLIES,24,2011-09-01 19:11:00,0.42,14713,United Kingdom,10.08
565249,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-02 10:38:00,2.55,18027,United Kingdom,15.299999999999999
565329,22273,FELTCRAFT DOLL MOLLY,1,2011-09-02 13:54:00,2.95,14606,United Kingdom,2.95
565431,20761,BLUE PAISLEY SKETCHBOOK,1,2011-09-04 13:15:00,3.75,14965,United Kingdom,3.75
565431,84971S,SMALL HEART FLOWERS HOOK ,24,2011-09-04 13:15:00,0.85,14965,United Kingdom,20.4
565442,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,2011-09-04 14:09:00,2.95,12627,Germany,53.1
565473,22781,GUMBALL MAGAZINE RACK,2,2011-09-05 10:27:00,7.65,16717,United Kingdom,15.3
565479,22426,ENAMEL WASH BOWL CREAM,16,2011-09-05 11:19:00,2.95,13999,United Kingdom,47.2
565541,22630,DOLLY GIRL LUNCH BOX,1,2011-09-05 12:00:00,1.95,14159,United Kingdom,1.95
565682,35651,VINTAGE BEAD PINK SCARF ,7,2011-09-06 10:42:00,1.65,14796,United Kingdom,11.549999999999999
565685,85150,LADIES & GENTLEMEN METAL SIGN,96,2011-09-06 10:53:00,2.1,15671,United Kingdom,201.60000000000002
565731,23250,ENAMEL BOWL PANTRY,12,2011-09-06 12:02:00,1.25,17716,United Kingdom,15.0
565776,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2011-09-06 14:38:00,2.08,15311,United Kingdom,6.24
565784,90038A,GLASS AND PAINTED BEADS BRACELET TO,6,2011-09-06 16:02:00,3.75,15089,United Kingdom,22.5
565795,82580,BATHROOM METAL SIGN,12,2011-09-07 09:57:00,0.55,17481,United Kingdom,6.6000000000000005
565796,23200,JUMBO BAG PEARS,10,2011-09-07 10:07:00,2.08,14916,United Kingdom,20.8
565836,21175,GIN + TONIC DIET METAL SIGN,48,2011-09-07 11:41:00,2.08,17511,United Kingdom,99.84
566013,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-09-08 12:16:00,1.25,17004,United Kingdom,1.25
566025,21934,SKULL SHOULDER BAG,4,2011-09-08 12:55:00,1.65,17634,United Kingdom,6.6
566035,20719,WOODLAND CHARLOTTE BAG,10,2011-09-08 13:17:00,0.85,12839,United Kingdom,8.5
566124,22698,PINK REGENCY TEACUP AND SAUCER,3,2011-09-09 11:15:00,2.95,16515,United Kingdom,8.850000000000001
566274,22309,TEA COSY RED  STRIPE,3,2011-09-11 13:58:00,2.55,13884,United Kingdom,7.6499999999999995
566286,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2011-09-11 14:58:00,1.45,14057,United Kingdom,17.4
566290,23203,JUMBO BAG VINTAGE DOILY ,2,2011-09-11 15:24:00,2.08,14456,United Kingdom,4.16
566420,46000S,POLYESTER FILLER PAD 40x40cm,4,2011-09-12 13:50:00,1.45,16360,United Kingdom,5.8
566427,23200,JUMBO BAG PEARS,2,2011-09-12 14:24:00,2.08,17433,United Kingdom,4.16
566483,22694,WICKER STAR ,12,2011-09-13 09:47:00,2.1,13880,United Kingdom,25.200000000000003
566495,23437, 50'S CHRISTMAS GIFT BAG LARGE,20,2011-09-13 11:14:00,1.25,15529,United Kingdom,25.0
566539,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-09-13 11:34:00,1.65,17228,United Kingdom,6.6
566571,22555,PLASTERS IN TIN STRONGMAN,12,2011-09-13 12:49:00,1.65,17037,United Kingdom,19.799999999999997
566601,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2011-09-13 15:57:00,0.42,16469,United Kingdom,0.42
566601,22083,PAPER CHAIN KIT RETROSPOT,1,2011-09-13 15:57:00,2.95,16469,United Kingdom,2.95
566605,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-09-13 16:27:00,2.95,13263,United Kingdom,11.8
566621,23356,LOVE HOT WATER BOTTLE,6,2011-09-14 09:22:00,5.95,15845,United Kingdom,35.7
566717,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-09-14 12:14:00,1.65,17841,United Kingdom,1.65
566717,22893,MINI CAKE STAND T-LIGHT HOLDER,12,2011-09-14 12:14:00,0.42,17841,United Kingdom,5.04
566726,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-14 13:12:00,4.25,15021,United Kingdom,4.25
566734,23188,VINTAGE  2 METER FOLDING RULER,1,2011-09-14 14:09:00,1.65,16910,United Kingdom,1.65
566781,21915,RED  HARMONICA IN BOX ,12,2011-09-15 10:11:00,1.25,17333,United Kingdom,15.0
566789,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2011-09-15 10:35:00,4.25,13134,United Kingdom,25.5
566959,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,20,2011-09-15 17:00:00,1.25,17530,United Kingdom,25.0
566976,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-09-16 09:27:00,2.08,15382,United Kingdom,12.48
566976,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-09-16 09:27:00,0.42,15382,United Kingdom,10.08
567066,23545,WRAP RED VINTAGE DOILY,25,2011-09-16 12:17:00,0.42,13418,United Kingdom,10.5
567144,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-09-16 15:07:00,1.25,12871,United Kingdom,15.0
567183,22714,CARD BIRTHDAY COWBOY,12,2011-09-18 15:32:00,0.42,14769,United Kingdom,5.04
567306,22570,FELTCRAFT CUSHION RABBIT,24,2011-09-19 13:32:00,3.39,12752,Norway,81.36
567339,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-09-19 15:01:00,2.49,14146,United Kingdom,14.940000000000001
567386,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-09-20 10:38:00,1.65,17863,United Kingdom,16.5
567428,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-09-20 11:35:00,1.25,14911,EIRE,15.0
567475,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,2011-09-20 13:11:00,4.15,16360,United Kingdom,8.3
567482,35970,ZINC FOLKART SLEIGH BELLS,6,2011-09-20 13:42:00,1.69,16464,United Kingdom,10.14
567504,22980,PANTRY SCRUBBING BRUSH,12,2011-09-20 14:33:00,1.65,13356,United Kingdom,19.799999999999997
567615,22704,WRAP RED APPLES ,25,2011-09-21 12:14:00,0.42,13316,United Kingdom,10.5
567656,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-09-21 14:40:00,5.79,14096,United Kingdom,5.79
567662,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-09-21 15:12:00,4.25,17758,United Kingdom,8.5
567742,20725,LUNCH BAG RED RETROSPOT,10,2011-09-22 10:47:00,1.65,14261,United Kingdom,16.5
567912,79063D,"RETRO PILL BOX , REVOLUTIONARY",10,2011-09-22 17:07:00,0.19,15555,United Kingdom,1.9
568013,22960,JAM MAKING SET WITH JARS,6,2011-09-23 11:39:00,4.25,17480,United Kingdom,25.5
568048,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-09-23 12:36:00,9.95,14911,EIRE,9.95
568048,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-09-23 12:36:00,4.95,14911,EIRE,14.850000000000001
568049,23183,MOTHER'S KITCHEN SPOON REST ,1,2011-09-23 12:38:00,3.75,17841,United Kingdom,3.75
568050,22979,PANTRY WASHING UP BRUSH,2,2011-09-23 12:38:00,1.45,15901,United Kingdom,2.9
568054,85032D,YULETIDE IMAGES GIFT WRAP SET,12,2011-09-23 12:50:00,0.65,16978,United Kingdom,7.800000000000001
568060,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-09-23 13:11:00,8.5,14546,United Kingdom,8.5
568066,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-09-23 13:48:00,3.95,14529,United Kingdom,3.95
568156,22687,DOORMAT CHRISTMAS VILLAGE,1,2011-09-25 12:16:00,8.25,14367,United Kingdom,8.25
568165,22296,HEART IVORY TRELLIS LARGE,12,2011-09-25 12:42:00,1.65,17131,United Kingdom,19.799999999999997
568169,22867,HAND WARMER BIRD DESIGN,12,2011-09-25 12:54:00,2.1,14152,United Kingdom,25.200000000000003
568174,22842,BISCUIT TIN VINTAGE RED,1,2011-09-25 13:23:00,6.75,16261,United Kingdom,6.75
568183,21809,CHRISTMAS HANGING TREE WITH BELL,24,2011-09-25 13:47:00,0.39,13991,United Kingdom,9.36
568186,23506,MINI PLAYING CARDS SPACEBOY ,1,2011-09-25 14:08:00,0.42,17837,United Kingdom,0.42
568203,21463,MIRRORED DISCO BALL ,32,2011-09-25 15:15:00,4.95,13435,United Kingdom,158.4
568227,84341B,SMALL PINK MAGIC CHRISTMAS TREE,72,2011-09-26 10:57:00,0.38,17841,United Kingdom,27.36
568227,22515,CHILDS GARDEN SPADE PINK,1,2011-09-26 10:57:00,2.1,17841,United Kingdom,2.1
568230,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-09-26 11:05:00,1.65,12925,United Kingdom,19.799999999999997
568342,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2011-09-26 15:10:00,7.95,14473,United Kingdom,15.9
568471,85061W,WHITE JEWELLED HEART DECORATION,288,2011-09-27 11:49:00,0.64,17805,United Kingdom,184.32
568471,23012,GLASS APOTHECARY BOTTLE PERFUME,12,2011-09-27 11:49:00,3.45,17805,United Kingdom,41.400000000000006
568517,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,2011-09-27 12:52:00,1.25,14456,United Kingdom,1.25
568528,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-09-27 13:32:00,1.25,13979,United Kingdom,15.0
568653,22065,CHRISTMAS PUDDING TRINKET POT ,432,2011-09-28 12:16:00,0.39,13798,United Kingdom,168.48000000000002
568668,23426,METAL SIGN DROP YOUR PANTS,2,2011-09-28 13:00:00,2.89,15750,United Kingdom,5.78
568690,23167,SMALL CERAMIC TOP STORAGE JAR ,3,2011-09-28 14:43:00,0.83,16332,United Kingdom,2.4899999999999998
568791,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-09-29 09:51:00,0.42,16650,United Kingdom,10.08
568895,82581,TOILET METAL SIGN,6,2011-09-29 13:11:00,0.55,15356,United Kingdom,3.3000000000000003
568915,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-09-29 13:56:00,1.25,14948,United Kingdom,15.0
569105,22900,SET 2 TEA TOWELS I LOVE LONDON ,8,2011-09-30 12:35:00,3.25,16729,United Kingdom,26.0
569132,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,3,2011-09-30 13:54:00,0.85,17757,United Kingdom,2.55
569132,22632,HAND WARMER RED RETROSPOT,4,2011-09-30 13:54:00,2.1,17757,United Kingdom,8.4
569136,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,2011-09-30 14:41:00,3.75,15834,United Kingdom,7.5
569231,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,2011-10-02 15:18:00,0.29,13379,United Kingdom,2.9
569244,23073,GEORGIAN TRINKET BOX,2,2011-10-03 09:45:00,12.5,13344,United Kingdom,25.0
569246,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-10-03 09:57:00,5.79,14096,United Kingdom,5.79
569254,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-10-03 11:00:00,3.95,18116,United Kingdom,3.95
569262,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,2011-10-03 11:36:00,1.25,14815,United Kingdom,20.0
569327,22709,WRAP WEDDING DAY,25,2011-10-03 12:47:00,0.42,15091,United Kingdom,10.5
569367,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-10-03 15:28:00,0.42,13994,United Kingdom,5.04
569417,23292,SPACEBOY CHILDRENS CUP,8,2011-10-04 10:29:00,1.25,17629,United Kingdom,10.0
569469,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-10-04 12:22:00,1.65,16360,United Kingdom,3.3
569482,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-10-04 12:43:00,2.95,14184,United Kingdom,17.700000000000003
569523,21906,PHARMACIE FIRST AID TIN,1,2011-10-04 14:41:00,6.75,16033,United Kingdom,6.75
569560,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-10-05 09:42:00,1.69,14511,United Kingdom,27.04
569564,23310,BUBBLEGUM RING ASSORTED,180,2011-10-05 09:47:00,0.36,13989,United Kingdom,64.8
569573,23298,SPOTTY BUNTING,50,2011-10-05 10:11:00,4.15,17511,United Kingdom,207.50000000000003
569650,23236,STORAGE TIN VINTAGE DOILY ,48,2011-10-05 12:44:00,2.49,12415,Australia,119.52000000000001
569650,23519,EMBROIDERED RIBBON REEL CLAIRE,72,2011-10-05 12:44:00,3.29,12415,Australia,236.88
569653,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,2011-10-05 12:52:00,0.39,12451,Switzerland,9.36
569653,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-10-05 12:52:00,0.39,12451,Switzerland,9.36
569659,23356,LOVE HOT WATER BOTTLE,4,2011-10-05 13:04:00,5.95,14099,United Kingdom,23.8
569669,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2011-10-05 13:47:00,8.5,14730,United Kingdom,8.5
569683,22464,HANGING METAL HEART LANTERN,6,2011-10-05 14:39:00,1.65,15953,United Kingdom,9.899999999999999
569688,23327,HANGING CLEAR MINI BOTTLE,1,2011-10-05 14:55:00,0.63,15048,United Kingdom,0.63
569691,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-10-05 15:09:00,1.25,18223,United Kingdom,15.0
569737,22689,DOORMAT MERRY CHRISTMAS RED ,4,2011-10-06 10:45:00,8.25,16295,United Kingdom,33.0
569789,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-10-06 11:41:00,4.25,16924,United Kingdom,8.5
569823,20727,LUNCH BAG  BLACK SKULL.,1,2011-10-06 12:15:00,1.65,16895,United Kingdom,1.65
569897,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2011-10-06 16:01:00,4.25,17813,United Kingdom,4.25
570007,84674,FLYING PIG WATERING CAN,6,2011-10-07 09:26:00,2.95,12519,Germany,17.700000000000003
570100,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-07 12:12:00,2.95,13695,United Kingdom,17.700000000000003
570177,22081,RIBBON REEL FLORA + FAUNA ,10,2011-10-07 14:17:00,1.65,17509,United Kingdom,16.5
570190,22623,BOX OF VINTAGE JIGSAW BLOCKS ,6,2011-10-07 15:18:00,5.95,13456,United Kingdom,35.7
570200,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-10-07 16:03:00,1.25,16918,United Kingdom,15.0
570209,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-10-09 10:29:00,3.75,16326,United Kingdom,7.5
570225,21158,MOODY GIRL DOOR HANGER ,2,2011-10-09 13:15:00,0.39,16595,United Kingdom,0.78
570230,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-10-09 13:41:00,1.25,18088,United Kingdom,1.25
570232,22274,FELTCRAFT DOLL EMILY,2,2011-10-09 13:58:00,2.95,14040,United Kingdom,5.9
570232,22742,MAKE YOUR OWN PLAYTIME CARD KIT,2,2011-10-09 13:58:00,2.95,14040,United Kingdom,5.9
570240,22611,VINTAGE UNION JACK SHOPPING BAG,1,2011-10-09 15:17:00,4.95,13212,United Kingdom,4.95
570293,23399,HOME SWEET HOME HANGING HEART,12,2011-10-10 12:00:00,0.85,14128,United Kingdom,10.2
570333,21132,SILVER STANDING GNOME   ,1,2011-10-10 12:19:00,4.25,18126,United Kingdom,4.25
570342,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-10 12:26:00,2.55,17706,United Kingdom,30.599999999999998
570356,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,48,2011-10-10 12:30:00,0.85,15330,United Kingdom,40.8
570422,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-10-10 13:37:00,1.45,14132,United Kingdom,17.4
570423,23275,SET OF 3 HANGING OWLS OLLIE BEAK,4,2011-10-10 13:38:00,1.25,14451,United Kingdom,5.0
570442,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,2011-10-10 14:37:00,2.55,16549,United Kingdom,2.55
570459,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-10-10 15:42:00,0.29,15801,United Kingdom,6.959999999999999
570479,23345, DOLLY GIRL BEAKER,4,2011-10-10 16:58:00,1.25,17589,United Kingdom,5.0
570482,23201,JUMBO BAG ALPHABET,1,2011-10-10 17:00:00,2.08,17459,United Kingdom,2.08
570521,23356,LOVE HOT WATER BOTTLE,6,2011-10-11 10:43:00,5.95,12371,Switzerland,35.7
570594,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-10-11 11:43:00,2.55,13517,United Kingdom,15.299999999999999
570597,21537,RED RETROSPOT PUDDING BOWL,4,2011-10-11 11:49:00,4.25,16837,United Kingdom,17.0
570640,23290,SPACEBOY CHILDRENS BOWL,8,2011-10-11 12:38:00,1.25,12474,Germany,10.0
570672,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2011-10-11 14:52:00,9.95,12536,France,19.9
570672,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-10-11 14:52:00,0.42,12536,France,10.08
570672,21947,SET OF 6 HEART CHOPSTICKS,12,2011-10-11 14:52:00,1.25,12536,France,15.0
570713,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-10-12 10:18:00,2.95,17064,United Kingdom,17.700000000000003
570791,22203,MILK PAN RED RETROSPOT,1,2011-10-12 11:58:00,3.75,17346,United Kingdom,3.75
570818,23265,SET OF 3 WOODEN TREE DECORATIONS,4,2011-10-12 12:47:00,1.25,17841,United Kingdom,5.0
570818,21462,"NURSERY A,B,C PAINTED LETTERS",1,2011-10-12 12:47:00,6.75,17841,United Kingdom,6.75
570827,21621,VINTAGE UNION JACK BUNTING,1,2011-10-12 13:14:00,8.5,15831,United Kingdom,8.5
570875,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-10-12 17:00:00,2.95,12667,Finland,17.700000000000003
570877,21930,JUMBO STORAGE BAG SKULLS,20,2011-10-13 08:27:00,2.08,16523,United Kingdom,41.6
570881,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-10-13 09:30:00,4.95,12498,Germany,29.700000000000003
570887,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-13 10:25:00,0.85,17169,United Kingdom,10.2
571034,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2011-10-13 12:47:00,3.75,12359,Cyprus,15.0
571036,22601,CHRISTMAS RETROSPOT ANGEL WOOD,14,2011-10-13 12:52:00,0.85,17567,United Kingdom,11.9
571040,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,2011-10-13 12:59:00,0.42,15272,United Kingdom,1.68
571039,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-10-13 12:59:00,0.83,16121,United Kingdom,6.64
571054,22188,BLACK HEART CARD HOLDER,1,2011-10-13 13:58:00,3.95,14234,United Kingdom,3.95
571064,22768,FAMILY PHOTO FRAME CORNICE,1,2011-10-13 14:48:00,9.95,17181,United Kingdom,9.95
571065,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,2011-10-13 14:59:00,1.45,12613,Germany,34.8
571103,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,2011-10-13 15:50:00,4.15,18160,United Kingdom,16.6
571120,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-10-14 09:06:00,0.83,16950,United Kingdom,9.959999999999999
571200,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-10-14 12:25:00,0.42,14060,United Kingdom,5.04
571212,23407,SET OF 2 TRAYS HOME SWEET HOME,1,2011-10-14 12:53:00,9.95,12856,United Kingdom,9.95
571238,22960,JAM MAKING SET WITH JARS,6,2011-10-14 14:44:00,4.25,14290,United Kingdom,25.5
571282,21066,VINTAGE RED MUG,1,2011-10-16 13:24:00,1.25,15545,United Kingdom,1.25
571307,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-10-17 10:10:00,1.25,14443,United Kingdom,30.0
571328,22049,WRAP CHRISTMAS SCREEN PRINT,25,2011-10-17 11:27:00,0.19,12473,Germany,4.75
571328,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2011-10-17 11:27:00,1.25,12473,Germany,15.0
571408,23564,EGG CUP MILKMAID INGRID,1,2011-10-17 12:22:00,1.25,15012,United Kingdom,1.25
571409,21889,WOODEN BOX OF DOMINOES,12,2011-10-17 12:25:00,1.25,14911,EIRE,15.0
571433,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-10-17 13:19:00,3.75,13015,United Kingdom,15.0
571435,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-10-17 13:23:00,3.25,14211,United Kingdom,19.5
571441,23236,STORAGE TIN VINTAGE DOILY ,2,2011-10-17 13:31:00,5.79,14096,United Kingdom,11.58
571441,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-10-17 13:31:00,10.79,14096,United Kingdom,10.79
571546,23160,REGENCY TEA SPOON,12,2011-10-17 17:24:00,1.25,17920,United Kingdom,15.0
571653,23356,LOVE HOT WATER BOTTLE,6,2011-10-18 12:17:00,4.95,14298,United Kingdom,29.700000000000003
571656,20728,LUNCH BAG CARS BLUE,5,2011-10-18 12:43:00,1.65,16393,United Kingdom,8.25
571656,21936,RED RETROSPOT PICNIC BAG,4,2011-10-18 12:43:00,2.95,16393,United Kingdom,11.8
571669,23275,SET OF 3 HANGING OWLS OLLIE BEAK,4,2011-10-18 13:11:00,1.25,17758,United Kingdom,5.0
571682,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-18 14:00:00,8.25,14179,United Kingdom,16.5
571701,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,2011-10-18 15:05:00,1.25,14639,United Kingdom,15.0
571705,22818,CARD CHRISTMAS VILLAGE,12,2011-10-18 15:22:00,0.42,12360,Austria,5.04
